creator,video_title,link,upload_date,period,food_type,portion_size,views,likes,comments,food_quantity,calories
ErikTheElectric,"IG + Snapchat Q&A | RECOVERING FROM FOOD CHALLENGES, MACRO COUNTING, SPONSORS?",https://www.youtube.com/watch?v=ghhloAjUL90,2016-07-25,early,mixed/unknown,extreme,12171,299,30,,
ErikTheElectric,"THE ""NYB WING & RIB CHALLENGE"" | RESTAURANT TROLLING",https://www.youtube.com/watch?v=QpIcMTkjb08,2016-07-23,early,mixed/unknown,extreme,245545,4506,433,2lbs of fries; 75 wings (25 garlic parmesan + 25 bbq + 25 teriyaki),
ErikTheElectric,LIVESTREAM: PREPARING FOR TOMORROWS CHALLENGE!,https://www.youtube.com/watch?v=xTotWkJZ4z4,2016-07-21,early,mixed/unknown,extreme,4149,118,13,,
ErikTheElectric,"CEREAL CHAT #4 | ""CARBOPHOBIA""",https://www.youtube.com/watch?v=X8ueyCizZaY,2016-07-21,early,mixed/unknown,unknown,13880,464,68,,
ErikTheElectric,"THE RIDE TODAY: Calories Burned, Beginner Cycling Tips, Riding for Fun",https://www.youtube.com/watch?v=jJBXWB0Jmfc,2016-07-19,early,mixed/unknown,extreme,21257,568,89,,
ErikTheElectric,"INSTAGRAM + SNAPCHAT Q&A: NEXT CHEAT DAY, GIVING UP ON YOUTUBE, BEGINNER TIPS",https://www.youtube.com/watch?v=zjnZJcr0WlM,2016-07-18,early,mixed/unknown,unknown,15725,395,39,,
ErikTheElectric,"100 MILES FOR 75,000 SUBSCRIBERS |  NEXT CHALLENGE PREVIEW!",https://www.youtube.com/watch?v=4vi-Gx5xko0,2016-07-15,early,mixed/unknown,extreme,30418,758,150,,
ErikTheElectric,"BEN AND JERRY'S ""PB & COOKIES""  REVIEW! (VEGAN)",https://www.youtube.com/watch?v=qUaJvxWyceM,2016-07-14,early,mixed/unknown,unknown,24617,615,68,,
ErikTheElectric,"Electrirecipe of the Week | ""Macro-Friendly"" ZUCCHINI WAFFLE FRIES!",https://www.youtube.com/watch?v=X2fyrzMEWhU,2016-07-13,early,mixed/unknown,unknown,11745,350,36,,
ErikTheElectric,"MY EATING ON CHALLENGE DAY, SHOOTING GUNS, TINY TOAST REVIEW",https://www.youtube.com/watch?v=MNfew06fl3g,2016-07-12,early,mixed/unknown,extreme,13825,360,65,,
ErikTheElectric,"SUNDAY Q&A | RECOVERING FROM FOOD CHALLENGES, CHELSEALIFTS, BEST BREAKFAST FOOD!",https://www.youtube.com/watch?v=1FL6mwnlbs0,2016-07-11,early,mixed/unknown,extreme,19089,453,50,,
ErikTheElectric,THE OREO CHALLENGE!,https://www.youtube.com/watch?v=hxLdt0PFd-A,2016-07-08,early,mixed/unknown,extreme,170975,3200,304,,
ErikTheElectric,PB & JELLY TOASTER STRUDEL REVIEW!,https://www.youtube.com/watch?v=vn1SuLT-CPQ,2016-07-07,early,mixed/unknown,unknown,17813,391,41,,
ErikTheElectric,LIVESTREAM: No More Challenges?,https://www.youtube.com/watch?v=44Qu91gf48o,2016-07-07,early,mixed/unknown,extreme,4409,99,18,,
ErikTheElectric,WHY I DIDN'T COMPETE AT NATHAN'S THIS YEAR | THOUGHTS ON PETA | FUTURE CHALLENGES,https://www.youtube.com/watch?v=Tm40rnFSDos,2016-07-05,early,mixed/unknown,extreme,16945,476,67,,
ErikTheElectric,"SUNDAY Q&A | WORKOUT ROUTINE, HIGH METABOLISM, FAVORITE CEREAL?",https://www.youtube.com/watch?v=IA4_6rFhwEI,2016-07-04,early,mixed/unknown,unknown,10769,314,30,,
ErikTheElectric,WHERE I CURRENTLY STAND | NEW 10/10 CEREAL? | MOTIVATION,https://www.youtube.com/watch?v=Vf4Aky4q6oI,2016-07-03,early,mixed/unknown,unknown,15484,497,89,,
ErikTheElectric,"BURGER KING'S ""MAC AND CHEETOS"" REVIEW!",https://www.youtube.com/watch?v=3wVrDyFnJys,2016-06-30,early,burger,large,31690,682,48,,
ErikTheElectric,"Livestream: 65,000 Subscriber PIZZA PARTY!",https://www.youtube.com/watch?v=_kWF7HyhlXs,2016-06-23,early,pizza,large,16225,291,34,,
ErikTheElectric,VEGAN Fast Food /w Brian and Tim | Deadlifting | New 10/10 Cereal?,https://www.youtube.com/watch?v=qJvrnobSvN4,2016-06-22,early,mixed/unknown,unknown,20595,557,59,,
ErikTheElectric,"Sunday Q&A | POST CRASH INJURIES, ""ASSISTED BULIMIA"", STARTING A CHANNEL?",https://www.youtube.com/watch?v=aMsS7XfMAnE,2016-06-20,early,mixed/unknown,unknown,10783,319,52,,
ErikTheElectric,Livestream: The ULTIMATE FAQ (#2),https://www.youtube.com/watch?v=rDg4UHvgygA,2016-06-19,early,mixed/unknown,unknown,5671,149,22,,
ErikTheElectric,ADDRESSING CRITICISM | MY CRASH | POST 50K WEIGHT GAIN,https://www.youtube.com/watch?v=O5Pb9bYRpuo,2016-06-18,early,mixed/unknown,unknown,48797,1263,281,,
ErikTheElectric,"THE 50,000 CALORIE CHALLENGE",https://www.youtube.com/watch?v=MO-3_9FuIQQ,2016-06-16,early,mixed/unknown,super extreme,5270864,67178,5978,000 calorie challenge (check me out on social media,50000
ErikTheElectric,"50,000 CALORIE CHALLENGE | RELEASE PARTY!",https://www.youtube.com/watch?v=jxcGeanvNb0,2016-06-16,early,mixed/unknown,super extreme,12314,254,24,000 calorie challenge | release party,50000
ErikTheElectric,"THE ROCK'S CHEAT DAY CHALLENGE | 19,000 CALORIES",https://www.youtube.com/watch?v=yytu2FnaOBI,2016-06-10,early,mixed/unknown,super extreme,1679044,19305,1257,"000 calories (check me out on social media; 000 calorie challenge"" which has a lot of challenges within the video",19000
ErikTheElectric,"50,000 CALORIES | IS IT POSSIBLE?",https://www.youtube.com/watch?v=TDd9PuDaA0Q,2016-06-09,early,mixed/unknown,super extreme,102988,1478,165,000 calories | is it possible,50000
ErikTheElectric,AND SO IT BEGINS! (LIVE EATING CHALLENGE!),https://www.youtube.com/watch?v=KQhgLnrNBgY,2016-06-07,early,mixed/unknown,extreme,13770,264,40,,
ErikTheElectric,"Sunday Q&A | 50K PREVIEW, Eating On The Bike, Building Leg Strength",https://www.youtube.com/watch?v=LrNNR5jDIDU,2016-06-06,early,mixed/unknown,unknown,18328,429,43,,
ErikTheElectric,"Webcast #68: VEGAN 50,000 Calorie Challenge?",https://www.youtube.com/watch?v=XTUUg_PrmB4,2016-06-05,early,mixed/unknown,super extreme,4628,79,9,000 calorie challenge,50000
ErikTheElectric,"MINI VLOG | RACE DAY, Ben and Jerry's Review, I Need A BREAK!",https://www.youtube.com/watch?v=2tdu3m0K4iY,2016-06-04,early,mixed/unknown,unknown,9139,334,39,,
ErikTheElectric,"ED Chat | ""FORMER FATTY SYNDROME""",https://www.youtube.com/watch?v=TkB0Hew2230,2016-06-03,early,mixed/unknown,unknown,53466,1618,109,,
ErikTheElectric,100 MILE RIDE | Squats and Deadlifts | DOUBLE Ice Cream + Cereal Review!,https://www.youtube.com/watch?v=xwBlUEVb3Wk,2016-06-01,early,mixed/unknown,unknown,22409,547,77,,
ErikTheElectric,"HOW ARE YOU NOT ""FAT""?",https://www.youtube.com/watch?v=I5gum5jX1Is,2016-05-31,early,mixed/unknown,unknown,363469,7856,294,,
ErikTheElectric,"Sunday Q&A | GYNECOMASTIA, PIZZA, HIGH CARB DIETING, DATING SUBSCRIBERS?",https://www.youtube.com/watch?v=qDV5JYt59AY,2016-05-30,early,pizza,large,20281,369,58,,
ErikTheElectric,Live Webcast: The Nutrition Roundtable!,https://www.youtube.com/watch?v=24NTYdaSv0Y,2016-05-29,early,mixed/unknown,unknown,2555,74,9,00 calorie challenge),
ErikTheElectric,"Electrirecipe of the Week | GARLIC ""VOLCANO"" PIZZA",https://www.youtube.com/watch?v=TUtuQQcN3Xc,2016-05-26,early,pizza,large,17974,430,54,,
ErikTheElectric,Live Webcast:  100 MILE RIDE | 50K DATE!? (Epic Eating Time!),https://www.youtube.com/watch?v=KpkGa0UQLJ0,2016-05-26,early,mixed/unknown,unknown,2488,71,7,,
ErikTheElectric,"Sunday Q&A | DO I ENJOY CHEAT DAYS, FASTING TIPS, BIGGEST FEAR?",https://www.youtube.com/watch?v=DqRHTdR9o6I,2016-05-23,early,mixed/unknown,super extreme,20373,359,36,,
ErikTheElectric,"FeedingTheElectric (26) CHALLENGE RECOVERY, Emotions, No More Cereal?",https://www.youtube.com/watch?v=aluBFUUzkgQ,2016-05-19,early,mixed/unknown,extreme,23375,446,49,,
ErikTheElectric,"Live Webcast: THE 50,000 CALORIE CHALLENGE?",https://www.youtube.com/watch?v=75hA7-fX4N4,2016-05-19,early,mixed/unknown,super extreme,6288,121,14,000 calorie challenge,50000
ErikTheElectric,THE McDONALD'S McMOUNTAIN CHALLENGE (World Record Attempt),https://www.youtube.com/watch?v=OzDgFBgUd2U,2016-05-17,early,mixed/unknown,super extreme,2126623,25931,2943,,
ErikTheElectric,"Sunday Q&A | Single Life SUCKS, How Many Calories do I Burn, Becoming A Therapist?",https://www.youtube.com/watch?v=TPFWGUhi9kQ,2016-05-16,early,mixed/unknown,extreme,12505,365,61,,
ErikTheElectric,Webcast #65: Next Challenge = TOMORROW?,https://www.youtube.com/watch?v=5MHmrySS3Us,2016-05-15,early,mixed/unknown,extreme,2165,54,12,,
ErikTheElectric,Webcast #64: A New Challenge Arises..,https://www.youtube.com/watch?v=ZxJ7DyqvtFw,2016-05-12,early,mixed/unknown,extreme,1940,56,6,,
ErikTheElectric,FeedingTheElectric (25) EATING CHALLENGE RECOVERY | Race Results | Guitar Carnage,https://www.youtube.com/watch?v=dIO9zBn1HgI,2016-05-10,early,mixed/unknown,extreme,13178,370,38,,
ErikTheElectric,THE GREAT AMERICAN CEREAL CHALLENGE | ErikTheElectric,https://www.youtube.com/watch?v=__hGKKVcV_4,2016-05-05,early,mixed/unknown,extreme,210009,3983,249,11 pounds of cereal and milk later,
ErikTheElectric,FeedingTheElectric (24) Next Challenge PREVIEW + Video Going Viral | Rediscovery | Bulking Over?,https://www.youtube.com/watch?v=_JUhK5zA8_w,2016-05-03,early,mixed/unknown,extreme,10591,319,57,,
ErikTheElectric,100% RAW BROCCOLI CHALLENGE | Brian Turner Challenge,https://www.youtube.com/watch?v=TJLWsRWPQ2E,2016-05-01,early,mixed/unknown,extreme,43129,966,75,,
ErikTheElectric,Epic Livestream: FIRST LIVE EATING CHALLENGE!,https://www.youtube.com/watch?v=RseIOKm9XoY,2016-05-01,early,mixed/unknown,extreme,3367,90,15,,
ErikTheElectric,FeedingTheElectric (23) Post Challenge WEIGHT LOSS | Tracking Calories Again | Video Quality,https://www.youtube.com/watch?v=haw8oOnzxYI,2016-04-26,early,mixed/unknown,extreme,15831,502,41,,
ErikTheElectric,Sunday Q&A | Favorite FOOD CHALLENGE | Game of Thrones | Cycling Calories?,https://www.youtube.com/watch?v=SOUCOjj6VX0,2016-04-25,early,mixed/unknown,extreme,7841,226,21,,
ErikTheElectric,"$1300 ""LUCKY SEVEN CHICKEN CHALLENGE"" | ErikTheElectric",https://www.youtube.com/watch?v=US64rZh1d9E,2016-04-23,early,fried chicken,extreme,394592,5768,200,7 pounds; 7 pounds),
ErikTheElectric,My BIGGEST CHALLENGE YET | Capacity Training,https://www.youtube.com/watch?v=NkGJGPXcosY,2016-04-20,early,mixed/unknown,super extreme,32282,598,69,,
ErikTheElectric,Webcast #58: The NEXT Challenge + Meat Trolling,https://www.youtube.com/watch?v=nOeVB3seu-E,2016-04-17,early,mixed/unknown,extreme,2576,60,16,,
ErikTheElectric,Webcast #57: Sushi DRUNK + The Next Challenge?,https://www.youtube.com/watch?v=XALYq6l_avE,2016-04-15,early,mixed/unknown,extreme,2171,58,12,,
ErikTheElectric,"The AYCE SUSHI CHALLENGE | 12,000+ Calories!",https://www.youtube.com/watch?v=r8dq4_THPpw,2016-04-14,early,mixed/unknown,extreme,239512,3638,229,10 lbs of sushi,
ErikTheElectric,"Tuesday Q&A | My OBESITY, Favorite Sushi, Metabollic Damage",https://www.youtube.com/watch?v=y4GxmhouWuM,2016-04-13,early,mixed/unknown,unknown,11250,265,52,,
ErikTheElectric,"FeedingTheElectric (21) The Hiatus, NEW 10/10 CEREAL, The Power Meter Arrives!",https://www.youtube.com/watch?v=R3PhdXdZlbM,2016-04-12,early,mixed/unknown,unknown,10647,341,35,,
ErikTheElectric,"Webcast #54: So... 40,000 Calories?",https://www.youtube.com/watch?v=WIIQajfm4Ms,2016-04-03,early,mixed/unknown,super extreme,5339,69,16,000 calories,40000
ErikTheElectric,"FeedingTheElectric (20) 40,000 CALORIE CHEAT DAY | Video Going Viral | Cereal Party!",https://www.youtube.com/watch?v=j-xMayt8siE,2016-04-02,early,mixed/unknown,super extreme,237616,2679,172,000 calorie cheat day | video going viral | cereal party,40000
ErikTheElectric,"Webcast #53: 40,000 SUBSCRIBERS + Cheat-a-thon Thoughts + I Got High?",https://www.youtube.com/watch?v=5jktNoRFZNQ,2016-04-01,early,mixed/unknown,unknown,3461,73,8,,
ErikTheElectric,"Sunday Q&A | 40,000 Subscriber GIVEAWAY, Cheat-A-Thon Food, Teens Training",https://www.youtube.com/watch?v=NyhYwQuV5Sc,2016-03-29,early,mixed/unknown,unknown,11151,269,30,,
ErikTheElectric,THE CHEAT-A-THON | ErikTheElectric,https://www.youtube.com/watch?v=St0YdepOJHA,2016-03-28,early,mixed/unknown,unknown,532850,4604,622,,
ErikTheElectric,Webcast #52: Cheat-A-Thon Calories + I May Need a Doctor,https://www.youtube.com/watch?v=7RyFi31uyC8,2016-03-27,early,mixed/unknown,extreme,4755,79,13,,
ErikTheElectric,"The MAC DADDY PANCAKE CHALLENGE | ""Cheat-A-Thon"" Sneak Peek!",https://www.youtube.com/watch?v=DgCTgehYIH4,2016-03-24,early,dessert/sweets,extreme,106311,1663,135,,
ErikTheElectric,"Instagram Q&A | UPCOMING CHALLENGE, Old ""Bulking Pictures, My Take On Drugs",https://www.youtube.com/watch?v=FWgWclKp87s,2016-03-21,early,mixed/unknown,extreme,7613,249,26,,
ErikTheElectric,"Sunday Night Q&A | Favorite Food Challenge, Fitbits + Calorie Trackers, Warcraft",https://www.youtube.com/watch?v=_KMAiMMCuXM,2016-03-14,early,mixed/unknown,extreme,9954,253,31,,
ErikTheElectric,Webcast #48: I can't believe that happened..,https://www.youtube.com/watch?v=eIao83qK5hc,2016-03-13,early,mixed/unknown,unknown,3217,83,20,,
ErikTheElectric,FeedingTheElectric (17) MORE Food | Deadlifting | Ride Footage,https://www.youtube.com/watch?v=dxGs5t-ljEc,2016-03-12,early,mixed/unknown,unknown,10129,277,51,,
ErikTheElectric,Webcast #47: The NEXT Challenge!,https://www.youtube.com/watch?v=qmCJtYmd_Xw,2016-03-11,early,mixed/unknown,extreme,3107,72,20,,
ErikTheElectric,"FeedingTheElectric (16) Sample 6,000 Calorie Diet | Double Cereal Review | New Haircut",https://www.youtube.com/watch?v=bo6Kz2nWcGE,2016-03-08,early,mixed/unknown,extreme,21183,436,65,000 calorie diet | double cereal review | new haircut **chron-o-meter**,6000
ErikTheElectric,"Sunday Night Q&A | Veganism and Binge Eating, Top 3 Cereals, Bulimia",https://www.youtube.com/watch?v=8kGOcf7wFJM,2016-03-07,early,mixed/unknown,unknown,12962,311,43,,
ErikTheElectric,FeedingTheElectric (15) POST Challenge Day | Climbing Tips | Vegan Discussion,https://www.youtube.com/watch?v=mW9dKj6QbHM,2016-03-05,early,mixed/unknown,extreme,16190,406,50,,
ErikTheElectric,Webcast #45: Banana Drunk,https://www.youtube.com/watch?v=u-cdY3WN-0g,2016-03-04,early,mixed/unknown,unknown,3202,70,20,,
ErikTheElectric,The 50 Banana & Peanut Butter VEGAN CHALLENGE!,https://www.youtube.com/watch?v=AZLFeZqX40k,2016-03-03,early,mixed/unknown,extreme,113542,2350,238,12 pound capacity; 14lbs,
ErikTheElectric,FeedingTheElectric (14) White Sauce Vegan Pizza | Stress | Ethical Debate,https://www.youtube.com/watch?v=TsbuWQDo_X0,2016-03-01,early,pizza,large,13494,381,64,4 oz of warm water and sugar,
ErikTheElectric,Webcast #44: The Change,https://www.youtube.com/watch?v=_Vlf3D0BrZ4,2016-02-28,early,mixed/unknown,unknown,3031,74,25,,
ErikTheElectric,Webcast #42: No Challenges for a while?,https://www.youtube.com/watch?v=8eBcnWzofzE,2016-02-21,early,mixed/unknown,extreme,3336,84,9,,
ErikTheElectric,FeedingTheElectric (11) BUILDING a Food Challenge | Valentines Day | Future Plans,https://www.youtube.com/watch?v=bIWEn9hTCLg,2016-02-18,early,mixed/unknown,extreme,24314,527,66,,
ErikTheElectric,"The Great American BREAKFAST Challenge | 18,000+ Calories",https://www.youtube.com/watch?v=zPo9XJ4iUa8,2016-02-16,early,mixed/unknown,extreme,740014,9947,678,13 pounds,
ErikTheElectric,ULTIMATE Webcast FAQ + Q&A! (Anorexia | Cheat Days | Training),https://www.youtube.com/watch?v=KebakS6k5Dg,2016-02-14,early,mixed/unknown,unknown,12163,134,19,,
ErikTheElectric,FeedingTheElectric (10) MORE Calories | BBQ Tofu Pizza | Surpassing Expectations,https://www.youtube.com/watch?v=Jnkgbkseh8o,2016-02-13,early,pizza,extreme,13599,387,57,,
ErikTheElectric,ED Chat | Calorie Counting In Recovery AND For Teenagers,https://www.youtube.com/watch?v=7AEey4sXf_Q,2016-02-12,early,mixed/unknown,extreme,36295,1091,68,,
ErikTheElectric,FeedingTheElectric (9) Day of an Eating Challenge | P.O Box Pickups | Cereal Review!,https://www.youtube.com/watch?v=SARB8iUEalQ,2016-02-10,early,mixed/unknown,extreme,32512,557,71,,
ErikTheElectric,"Ultimate SuperBowl Sundae Challenge | 15,000+ Calories!",https://www.youtube.com/watch?v=ejxlqbf3pFw,2016-02-08,early,mixed/unknown,extreme,435161,6629,440,,
ErikTheElectric,Webcast #37: Next Challenge Tomorrow?,https://www.youtube.com/watch?v=bBSoVfuM6CM,2016-02-07,early,mixed/unknown,extreme,1977,69,9,,
ErikTheElectric,FeedingTheElectric (7) Latest Cereal Review | Single Life + Anxiety | Eating the Same Things?,https://www.youtube.com/watch?v=xEHi9Xa-yIM,2016-01-30,early,mixed/unknown,unknown,13877,392,64,,
ErikTheElectric,A Brief Webcast: Less Webcasts + Next Challenge?,https://www.youtube.com/watch?v=ayzeglqLeQQ,2016-01-28,early,mixed/unknown,extreme,1751,48,15,,
ErikTheElectric,FeedingTheElectric (6) My Daily Calorie Intake | Strength Progression | Cereal Review!,https://www.youtube.com/watch?v=GGbw6D8xTtw,2016-01-27,early,mixed/unknown,extreme,19151,420,63,,
ErikTheElectric,"LA Fit Expo Pt. 2 | Eating Contest, Leaving the House, So Many Samples!",https://www.youtube.com/watch?v=_oTOxXb-DHg,2016-01-26,early,mixed/unknown,unknown,11012,347,33,,
ErikTheElectric,"LA Fit Expo PT. 1 | YouTube House, Meeting Subscribers, Expo Food Carnage!",https://www.youtube.com/watch?v=R4CBiINdlEs,2016-01-25,early,mixed/unknown,unknown,9212,382,41,,
ErikTheElectric,Webcast #34: Eating Challenge at the Expo?,https://www.youtube.com/watch?v=fCzNueAIWmQ,2016-01-21,early,mixed/unknown,extreme,2866,83,10,,
ErikTheElectric,A Competitive Eaters CHEAT DAY | ErikTheElectric,https://www.youtube.com/watch?v=nqUg_ky7AZo,2016-01-17,early,mixed/unknown,unknown,1422038,15602,1170,,
ErikTheElectric,"Bulls Smokin BBQ ""THE TROUGH"" Challenge | ErikTheElectric",https://www.youtube.com/watch?v=M4oT1Zz4t1M,2016-01-15,early,mixed/unknown,extreme,30980,703,56,,
ErikTheElectric,"Webcast #32: We ""Vegetarian"" Now + Next Challenge + 25,000 SUBSCRIBERS!",https://www.youtube.com/watch?v=vYSFXpj-aog,2016-01-10,early,mixed/unknown,extreme,3140,69,18,,
ErikTheElectric,FeedingTheElectric (1) Deadlift PRs | Chicago Pizza | Camera Issues?,https://www.youtube.com/watch?v=QmhYxoGGO6Q,2016-01-08,early,pizza,large,15833,364,50,,
ErikTheElectric,"IHOP's AYCE Pancake Challenge | 25,000 Subscriber Special!",https://www.youtube.com/watch?v=a9d555D-p14,2016-01-07,early,dessert/sweets,extreme,260405,3682,149,35 pancakes and it was one my first ever eating challenges done,
ErikTheElectric,"Webcast #31: 10,000 Calories of Pancakes?",https://www.youtube.com/watch?v=1vScgf4F_wA,2016-01-07,early,dessert/sweets,super extreme,2802,92,18,000 calories of pancakes,10000
ErikTheElectric,"25 Days of Destruction | 25,000 Subscriber Challenge | Motivation",https://www.youtube.com/watch?v=sLNmrO5hpIU,2016-01-06,early,mixed/unknown,extreme,14154,426,59,,
ErikTheElectric,Protein Granola Recipe | First Ride | Squat PRs | Vegan Food Review!,https://www.youtube.com/watch?v=ycDnGWwpJ0M,2016-01-05,early,mixed/unknown,unknown,10643,343,36,,
ErikTheElectric,"25,000 Subscribers | YOU Pick The Challenge!",https://www.youtube.com/watch?v=6oKGFGsuSTk,2016-01-04,early,mixed/unknown,extreme,11514,243,248,,
ErikTheElectric,"Webcast #30: 25,000 Calories for 25,000 Subscribers?",https://www.youtube.com/watch?v=DtSOWOszfCQ,2016-01-03,early,mixed/unknown,super extreme,4033,118,13,000 calories for 25,25000
ErikTheElectric,NEW BIKE | GOAT Salad Recipe + Pizza | Already Hitting PRs!,https://www.youtube.com/watch?v=0SJYPpkJ3Bc,2016-01-02,early,pizza,large,8831,280,67,,
ErikTheElectric,Looking Back on 2015 | Future Contests/Challenges/Collabs?,https://www.youtube.com/watch?v=rJXPoENy1RM,2016-01-01,early,mixed/unknown,extreme,5909,279,42,,
ErikTheElectric,Webcast #29: No more Gimmli + Next Challenge?,https://www.youtube.com/watch?v=8632RpmFWTI,2015-12-31,early,mixed/unknown,extreme,2162,61,8,,
ErikTheElectric,"The ULTIMATE German Candy Challenge | 20,000 CALORIES",https://www.youtube.com/watch?v=rvMcG0Tytrc,2015-12-29,early,mixed/unknown,super extreme,375585,6592,876,000 calories **order of favorites,20000
ErikTheElectric,Webcast #27: So.. I lied..,https://www.youtube.com/watch?v=jkp7PA2WSlg,2015-12-24,early,mixed/unknown,unknown,3744,92,14,,
ErikTheElectric,Ultimate Waffles | Groceries | Tracking Calories/Programming,https://www.youtube.com/watch?v=XOw21T4Uoc8,2015-12-23,early,mixed/unknown,extreme,22408,503,48,,
ErikTheElectric,Easy Curry Pizza! | ErikTheElectric,https://www.youtube.com/watch?v=xPlZW8UGYSg,2015-12-22,early,pizza,large,10600,243,24,,
ErikTheElectric,Webcast #26: Another Setback In Life + Next Challenge!,https://www.youtube.com/watch?v=5zSXOXoaees,2015-12-20,early,mixed/unknown,extreme,2660,44,11,,
ErikTheElectric,Full Day of an Eating Challenge #2 | Cereal Review | Opinions?,https://www.youtube.com/watch?v=Fu7MTL_UDeA,2015-12-18,early,mixed/unknown,super extreme,19172,386,80,000 calories in a day,30000
ErikTheElectric,Chili's UNLIMITED Enchilada Challenge | ErikTheElectric,https://www.youtube.com/watch?v=yRPpRNpAVcs,2015-12-17,early,mixed/unknown,extreme,94142,1481,123,,
ErikTheElectric,"The ""100 Pushup Challenge"" (ChelseaLifts Response)",https://www.youtube.com/watch?v=OayJ9BGo5tk,2015-12-16,early,mixed/unknown,extreme,27684,383,83,,
ErikTheElectric,Day After a Challenge | New Garmin | Double Cereal Review!,https://www.youtube.com/watch?v=S5YQW0vmAB4,2015-12-12,early,mixed/unknown,extreme,113462,1134,88,,
ErikTheElectric,WORLDS LARGEST PROTEIN CAKE | Presented by Cellucor,https://www.youtube.com/watch?v=Q1uf4q0TRiI,2015-12-10,early,dessert/sweets,unknown,265103,4350,257,,
ErikTheElectric,"Webcast #24: Best Day Ever + ""German"" Pizza (I'm bulking)?",https://www.youtube.com/watch?v=od3Xc2wE5ak,2015-12-06,early,pizza,large,3822,49,10,,
ErikTheElectric,BIG News | Pizza Party | Another Cereal Review,https://www.youtube.com/watch?v=CE0qeNhbBi0,2015-12-02,early,pizza,large,8169,280,37,,
ErikTheElectric,"30,000+ Calorie ""CHEATSGIVING"" | ErikTheElectric",https://www.youtube.com/watch?v=TgK0fPV6jlI,2015-11-30,early,mixed/unknown,extreme,817013,9071,957,,
ErikTheElectric,"Webcast #23: I ate MORE than 30,000 calories? (TFW Thanksgiving)",https://www.youtube.com/watch?v=UVUMjkzxsvs,2015-11-29,early,mixed/unknown,super extreme,5855,67,19,000 calories,30000
ErikTheElectric,"Upcoming ""Cheat Day"" | Perfection | Frozen Pizza",https://www.youtube.com/watch?v=vAEHSWTqls0,2015-11-24,early,pizza,large,13886,398,72,,
ErikTheElectric,Webcast #22: YOU pick my Thanksgiving Food Challenge!,https://www.youtube.com/watch?v=PBpdMMbkMq4,2015-11-22,early,mixed/unknown,extreme,2403,42,14,,
ErikTheElectric,Full Day of an Eating Challenge | Cereal Review | Trolls,https://www.youtube.com/watch?v=z2Ah_coOLnI,2015-11-14,early,mixed/unknown,super extreme,16508,403,41,000 calorie american diet challenge here**,18000
ErikTheElectric,"The Great American Diet Challenge | 18,000+ Calories",https://www.youtube.com/watch?v=R66eUx93730,2015-11-12,early,mixed/unknown,extreme,610335,7608,614,,
ErikTheElectric,ErikTheElectric's Easy Pizza Recipe,https://www.youtube.com/watch?v=F-a_dxUnVjU,2015-11-11,early,pizza,large,10063,261,24,,
ErikTheElectric,The Ultimate Waffles | Bears Game + Bike Ride | Happiness,https://www.youtube.com/watch?v=ud-XmbggFLs,2015-11-11,early,mixed/unknown,unknown,17045,396,31,,
